gender,customer_type,age,type_of_travel,flight_distance,inflight_wifi_service,departure/arrival_time_convenient,ease_of_online_booking,food_and_drink,inflight_entertainment,baggage_handling,cleanliness,departure_delay_in_minutes,arrival_delay_in_minutes,satisfaction
Male,Loyal,45.0,Business travel,1546.0,4.0,2.0,4.0,5.0,5.0,5.0,3.0,0.0,0.0,Satisfied
Male,Loyal,27.0,Business travel,1546.0,3.0,1.0,1.0,3.0,4.0,3.0,3.0,172.0,169.0,Dissatisfied
Male,Loyal,71.0,Business travel,1546.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Female,Loyal,32.0,Business travel,1546.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,39.0,55.0,Satisfied
Female,Disloyal,22.0,Business travel,1546.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Female,Disloyal,60.0,Business travel,1546.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,0.0,0.0,Dissatisfied
Female,Loyal,45.0,Business travel,1546.0,1.0,1.0,1.0,3.0,5.0,5.0,2.0,38.0,30.0,Satisfied
Female,Disloyal,43.0,Business travel,1546.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Male,Loyal,45.0,Business travel,1546.0,2.0,4.0,2.0,5.0,4.0,4.0,4.0,116.0,114.0,Satisfied
Male,Loyal,39.0,Business travel,1546.0,3.0,3.0,3.0,2.0,5.0,5.0,5.0,15.0,5.0,Satisfied
Female,Disloyal,43.0,Business travel,1546.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,0.0,1.0,Neutral
Male,Loyal,45.0,Business travel,1546.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,17.0,15.0,Satisfied
Male,Loyal,54.0,Business travel,1546.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,0.0,19.0,Dissatisfied
Female,Disloyal,41.0,Business travel,1546.0,2.0,2.0,2.0,3.0,3.0,5.0,3.0,0.0,0.0,Dissatisfied
Female,Loyal,46.0,Business travel,1546.0,4.0,4.0,1.0,2.0,3.0,3.0,3.0,9.0,2.0,Satisfied
Male,Loyal,40.0,Business travel,1546.0,1.0,1.0,2.0,3.0,5.0,5.0,4.0,1.0,0.0,Satisfied
Female,Loyal,15.0,Business travel,1546.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,20.0,16.0,Satisfied
Female,Loyal,48.0,Business travel,1546.0,2.0,4.0,5.0,4.0,2.0,2.0,3.0,0.0,0.0,Dissatisfied
Male,Loyal,43.0,Business travel,1546.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,0.0,2.0,Satisfied
Female,Disloyal,39.0,Business travel,1546.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Male,Loyal,58.0,Business travel,1546.0,3.0,3.0,3.0,1.0,3.0,3.0,4.0,0.0,0.0,Satisfied
Male,Loyal,36.0,Business travel,1546.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,8.0,12.0,Dissatisfied
Female,Loyal,60.0,Business travel,1546.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,4.0,0.0,Satisfied
Male,Loyal,56.0,Business travel,1546.0,1.0,1.0,1.0,2.0,4.0,4.0,5.0,75.0,79.0,Satisfied
Female,Disloyal,34.0,Business travel,1546.0,1.0,1.0,1.0,5.0,5.0,4.0,5.0,7.0,0.0,Dissatisfied
Female,Loyal,51.0,Business travel,1546.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,32.0,14.0,Satisfied
Female,Disloyal,43.0,Business travel,1597.0,3.0,4.0,3.0,4.0,3.0,5.0,3.0,0.0,0.0,Dissatisfied
Male,Loyal,54.0,Business travel,1546.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,15.0,21.0,Satisfied
Female,Loyal,38.0,Business travel,1546.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,0.0,11.0,Satisfied
Female,Loyal,56.0,Personal Travel,1546.0,3.0,5.0,3.0,2.0,3.0,3.0,4.0,11.0,12.0,Dissatisfied
Male,Loyal,56.0,Business travel,1546.0,4.0,4.0,4.0,1.0,5.0,5.0,2.0,0.0,0.0,Satisfied
Female,Loyal,34.0,Business travel,1546.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,41.0,48.0,Satisfied
Male,Loyal,20.0,Business travel,1546.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0,11.0,8.0,Dissatisfied
Female,Loyal,22.0,Business travel,1546.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,103.0,117.0,Satisfied
Male,Loyal,49.0,Business travel,1546.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,28.0,36.0,Satisfied
Male,Loyal,51.0,Business travel,1546.0,1.0,1.0,1.0,2.0,4.0,4.0,5.0,0.0,19.0,Satisfied
Female,Loyal,59.0,Business travel,1546.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Female,Loyal,43.0,Business travel,1546.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,9.0,2.0,Unknown
Female,Disloyal,38.0,Business travel,1547.0,5.0,5.0,5.0,3.0,3.0,4.0,3.0,9.0,3.0,Satisfied
Female,Loyal,24.0,Business travel,1547.0,1.0,1.0,1.0,3.0,3.0,4.0,3.0,0.0,0.0,Satisfied
Female,Loyal,25.0,Business travel,1547.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,Unknown
Male,Loyal,44.0,Business travel,1547.0,2.0,2.0,2.0,3.0,4.0,4.0,5.0,0.0,0.0,Satisfied
Male,Loyal,57.0,Business travel,1547.0,2.0,2.0,2.0,5.0,2.0,2.0,4.0,0.0,0.0,Satisfied
Male,Loyal,46.0,Business travel,1547.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,0.0,0.0,Satisfied
Female,Loyal,47.0,Business travel,1547.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,0.0,0.0,Satisfied
Male,Loyal,34.0,Business travel,1547.0,1.0,1.0,3.0,2.0,5.0,5.0,4.0,8.0,13.0,Satisfied
Male,Loyal,40.0,Business travel,1547.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,7.0,0.0,Satisfied
Female,Loyal,46.0,Business travel,1547.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,3.0,6.0,Satisfied
Female,Disloyal,35.0,Business travel,1547.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Male,Loyal,50.0,Business travel,1547.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,0.0,0.0,Satisfied
Female,Loyal,52.0,Business travel,1547.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,9.0,0.0,Satisfied
Female,Disloyal,25.0,Business travel,1547.0,3.0,5.0,4.0,5.0,5.0,4.0,5.0,0.0,0.0,Unknown
Female,Loyal,43.0,Business travel,1597.0,2.0,2.0,3.0,4.0,5.0,4.0,5.0,0.0,0.0,Satisfied
Male,Disloyal,26.0,Business travel,1547.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Satisfied
Female,Loyal,51.0,Business travel,1547.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,0.0,0.0,Satisfied
Male,Loyal,56.0,Business travel,1547.0,4.0,4.0,4.0,2.0,4.0,4.0,5.0,0.0,0.0,Satisfied
Female,Loyal,47.0,Business travel,1547.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,21.0,20.0,Satisfied
Male,Disloyal,43.0,Business travel,1547.0,1.0,1.0,1.0,5.0,5.0,4.0,5.0,0.0,1.0,Neutral
Female,Loyal,38.0,Business travel,1547.0,3.0,3.0,5.0,5.0,5.0,5.0,3.0,0.0,14.0,Satisfied
Male,Loyal,24.0,Business travel,1547.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,0.0,0.0,Dissatisfied
Female,Loyal,38.0,Business travel,1547.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,0.0,Satisfied
Female,Loyal,34.0,Business travel,1547.0,2.0,5.0,5.0,2.0,4.0,4.0,2.0,172.0,177.0,Dissatisfied
Male,Loyal,42.0,Business travel,1547.0,1.0,1.0,1.0,5.0,4.0,4.0,4.0,28.0,26.0,Satisfied
Male,Loyal,57.0,Business travel,1547.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,0.0,0.0,Satisfied
Female,Loyal,48.0,Business travel,1547.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,13.0,4.0,Satisfied
Female,Loyal,32.0,Business travel,1547.0,4.0,1.0,1.0,4.0,4.0,3.0,4.0,4.0,13.0,Dissatisfied
Female,Loyal,39.0,Business travel,1547.0,4.0,4.0,4.0,2.0,5.0,5.0,5.0,0.0,0.0,Satisfied
Male,Loyal,39.0,Business travel,1547.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,0.0,0.0,Satisfied
Female,Loyal,44.0,Business travel,1547.0,2.0,2.0,2.0,5.0,4.0,4.0,3.0,0.0,1.0,Satisfied
Female,Loyal,46.0,Business travel,1547.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,0.0,0.0,Satisfied
Male,Loyal,48.0,Business travel,1547.0,3.0,3.0,3.0,2.0,4.0,4.0,5.0,0.0,0.0,Satisfied
Male,Loyal,39.0,Business travel,1547.0,5.0,5.0,4.0,3.0,5.0,5.0,4.0,0.0,0.0,Satisfied
Male,Disloyal,46.0,Business travel,1547.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,Dissatisfied
Female,Disloyal,54.0,Business travel,1547.0,1.0,2.0,2.0,5.0,5.0,5.0,5.0,0.0,0.0,Dissatisfied
Female,Loyal,43.0,Business travel,1547.0,2.0,4.0,4.0,2.0,2.0,3.0,2.0,0.0,6.0,Unknown
Female,Loyal,54.0,Business travel,1547.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,0.0,4.0,Satisfied
Female,Disloyal,50.0,Business travel,1547.0,1.0,1.0,1.0,4.0,4.0,5.0,4.0,0.0,0.0,Dissatisfied
Male,Loyal,34.0,Business travel,1547.0,2.0,2.0,1.0,4.0,4.0,4.0,3.0,1.0,0.0,Satisfied
Female,Loyal,36.0,Personal Travel,1547.0,1.0,5.0,1.0,2.0,1.0,4.0,5.0,12.0,11.0,Dissatisfied
Female,Loyal,46.0,Business travel,1547.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,0.0,0.0,Satisfied
Male,Disloyal,30.0,Business travel,1597.0,5.0,5.0,3.0,4.0,4.0,5.0,4.0,10.0,0.0,Satisfied
Male,Loyal,49.0,Business travel,1548.0,3.0,3.0,5.0,4.0,4.0,4.0,5.0,0.0,0.0,Satisfied
Male,Loyal,40.0,Business travel,1548.0,2.0,2.0,2.0,5.0,4.0,4.0,3.0,0.0,0.0,Satisfied
Male,Loyal,46.0,Business travel,1548.0,1.0,3.0,1.0,2.0,5.0,5.0,4.0,74.0,85.0,Satisfied
Male,Loyal,40.0,Business travel,1548.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,Dissatisfied
Female,Loyal,48.0,Business travel,1548.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,57.0,58.0,Satisfied
Female,Loyal,37.0,Business travel,1548.0,2.0,4.0,3.0,5.0,5.0,5.0,4.0,3.0,17.0,Satisfied
Female,Loyal,39.0,Business travel,1548.0,2.0,5.0,3.0,4.0,5.0,3.0,5.0,5.0,0.0,Satisfied
Male,Loyal,26.0,Business travel,1548.0,4.0,4.0,4.0,5.0,5.0,1.0,5.0,27.0,33.0,Satisfied
Male,Loyal,36.0,Business travel,1548.0,2.0,4.0,4.0,1.0,2.0,2.0,2.0,11.0,19.0,Dissatisfied
Male,Loyal,42.0,Business travel,1548.0,1.0,1.0,1.0,3.0,5.0,5.0,4.0,0.0,0.0,Satisfied
Male,Loyal,37.0,Business travel,1548.0,2.0,2.0,1.0,3.0,5.0,5.0,4.0,0.0,6.0,Satisfied
Male,Loyal,42.0,Business travel,1548.0,2.0,4.0,5.0,5.0,2.0,2.0,3.0,0.0,0.0,Dissatisfied
Male,Loyal,40.0,Business travel,1548.0,1.0,1.0,2.0,3.0,4.0,4.0,4.0,0.0,0.0,Satisfied
Female,Loyal,51.0,Business travel,1548.0,2.0,2.0,2.0,5.0,2.0,2.0,3.0,0.0,12.0,Dissatisfied
Male,Loyal,53.0,Business travel,1548.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,18.0,10.0,Satisfied
Female,Loyal,43.0,Business travel,1549.0,2.0,2.0,2.0,4.0,4.0,5.0,4.0,0.0,0.0,Unknown
Female,Loyal,44.0,Business travel,1549.0,2.0,2.0,2.0,3.0,4.0,4.0,2.0,0.0,0.0,Satisfied
Male,Loyal,41.0,Business travel,1549.0,2.0,4.0,1.0,4.0,1.0,1.0,3.0,37.0,32.0,Satisfied
Male,Loyal,39.0,Business travel,1549.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,11.0,13.0,Satisfied
Female,Loyal,52.0,Business travel,1549.0,1.0,1.0,1.0,2.0,5.0,5.0,3.0,22.0,22.0,Satisfied
Female,Loyal,39.0,Business travel,1549.0,3.0,3.0,3.0,2.0,5.0,3.0,4.0,0.0,5.0,Satisfied
Female,Loyal,45.0,Business travel,1549.0,2.0,2.0,2.0,4.0,5.0,5.0,4.0,0.0,0.0,Satisfied
Male,Loyal,57.0,Business travel,1549.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,158.0,159.0,Dissatisfied
Male,Loyal,61.0,Business travel,1549.0,2.0,2.0,2.0,2.0,5.0,5.0,3.0,0.0,12.0,Satisfied
Female,Loyal,59.0,Business travel,1550.0,5.0,1.0,1.0,4.0,5.0,5.0,4.0,51.0,36.0,Dissatisfied
Male,Loyal,51.0,Business travel,1550.0,4.0,4.0,4.0,3.0,2.0,2.0,5.0,0.0,0.0,Satisfied
Female,Loyal,27.0,Business travel,1550.0,3.0,3.0,3.0,2.0,2.0,5.0,2.0,0.0,0.0,Satisfied
Male,Loyal,50.0,Business travel,1550.0,1.0,1.0,5.0,4.0,4.0,4.0,3.0,56.0,78.0,Satisfied
Female,Loyal,42.0,Business travel,1551.0,3.0,3.0,3.0,1.0,3.0,3.0,4.0,0.0,0.0,Satisfied
Male,Loyal,41.0,Business travel,1551.0,3.0,3.0,3.0,5.0,4.0,4.0,3.0,0.0,0.0,Satisfied
Male,Loyal,57.0,Business travel,1551.0,4.0,4.0,2.0,5.0,4.0,4.0,4.0,23.0,32.0,Satisfied
Male,Loyal,45.0,Business travel,1551.0,3.0,5.0,5.0,5.0,3.0,3.0,2.0,0.0,0.0,Dissatisfied
Female,Loyal,49.0,Business travel,1551.0,2.0,5.0,5.0,4.0,3.0,2.0,4.0,0.0,0.0,Dissatisfied
Male,Disloyal,43.0,Business travel,1551.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,13.0,6.0,Neutral
Female,Loyal,47.0,Business travel,1551.0,1.0,1.0,1.0,2.0,4.0,4.0,3.0,22.0,25.0,Satisfied
Male,Loyal,32.0,Business travel,1552.0,2.0,4.0,4.0,2.0,3.0,1.0,2.0,108.0,176.0,Dissatisfied
Female,Loyal,36.0,Business travel,1552.0,3.0,1.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Male,Loyal,53.0,Business travel,1552.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,8.0,3.0,Satisfied
Female,Loyal,46.0,Business travel,1552.0,4.0,4.0,4.0,2.0,5.0,5.0,4.0,0.0,0.0,Satisfied
Female,Loyal,55.0,Business travel,1552.0,2.0,2.0,2.0,3.0,5.0,4.0,3.0,0.0,0.0,Satisfied
Male,Loyal,20.0,Business travel,1552.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,36.0,26.0,Satisfied
Male,Loyal,59.0,Business travel,1552.0,1.0,1.0,1.0,2.0,5.0,5.0,4.0,36.0,31.0,Satisfied
Male,Loyal,56.0,Business travel,1553.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,0.0,0.0,Satisfied
Male,Loyal,45.0,Business travel,1553.0,5.0,5.0,2.0,3.0,2.0,2.0,4.0,0.0,11.0,Satisfied
Male,Loyal,39.0,Business travel,1553.0,4.0,4.0,4.0,1.0,5.0,4.0,5.0,0.0,0.0,Satisfied
Male,Loyal,43.0,Business travel,1553.0,1.0,1.0,1.0,4.0,3.0,3.0,4.0,24.0,12.0,Satisfied
Female,Loyal,25.0,Business travel,1553.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,0.0,0.0,Unknown
Male,Loyal,48.0,Business travel,1553.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,2.0,0.0,Satisfied
Female,Loyal,33.0,Business travel,1553.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Male,Loyal,32.0,Business travel,1553.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,97.0,96.0,Satisfied
Female,Loyal,54.0,Business travel,1554.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Female,Loyal,39.0,Business travel,1554.0,2.0,4.0,3.0,3.0,2.0,2.0,3.0,78.0,93.0,Dissatisfied
Female,Loyal,54.0,Business travel,1554.0,2.0,2.0,2.0,2.0,4.0,4.0,5.0,59.0,70.0,Satisfied
Female,Loyal,37.0,Business travel,1554.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Female,Loyal,60.0,Business travel,1554.0,1.0,1.0,1.0,4.0,5.0,5.0,5.0,0.0,2.0,Satisfied
Male,Loyal,51.0,Business travel,1554.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,0.0,0.0,Satisfied
Male,Loyal,58.0,Business travel,1554.0,1.0,1.0,1.0,5.0,4.0,4.0,5.0,20.0,4.0,Satisfied
Male,Loyal,45.0,Business travel,1554.0,3.0,5.0,5.0,2.0,3.0,3.0,3.0,0.0,0.0,Dissatisfied
Female,Loyal,60.0,Business travel,1555.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,172.0,177.0,Satisfied
Female,Loyal,41.0,Business travel,1555.0,1.0,1.0,1.0,2.0,4.0,4.0,5.0,0.0,21.0,Satisfied
Male,Loyal,33.0,Business travel,1555.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,42.0,Satisfied
Male,Loyal,33.0,Business travel,1555.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,9.0,1.0,Dissatisfied
Male,Loyal,66.0,Business travel,1555.0,1.0,4.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Female,Loyal,41.0,Business travel,1555.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,0.0,0.0,Satisfied
Female,Loyal,47.0,Business travel,1555.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,0.0,29.0,Satisfied
Female,Loyal,50.0,Business travel,1555.0,3.0,5.0,3.0,3.0,4.0,4.0,4.0,0.0,0.0,Satisfied
Male,Loyal,55.0,Business travel,1555.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,0.0,0.0,Satisfied
Male,Loyal,41.0,Business travel,1555.0,3.0,2.0,3.0,4.0,5.0,5.0,5.0,0.0,11.0,Satisfied
Male,Loyal,50.0,Business travel,1555.0,2.0,4.0,3.0,3.0,5.0,5.0,3.0,2.0,0.0,Satisfied
Male,Loyal,56.0,Business travel,1555.0,2.0,2.0,2.0,4.0,5.0,5.0,5.0,4.0,0.0,Satisfied
Female,Loyal,43.0,Business travel,1556.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,0.0,0.0,Unknown
Male,Loyal,43.0,Business travel,1556.0,3.0,3.0,3.0,4.0,2.0,5.0,4.0,140.0,125.0,Satisfied
Male,Loyal,58.0,Business travel,1556.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,0.0,0.0,Satisfied
Female,Loyal,40.0,Business travel,1557.0,5.0,5.0,5.0,1.0,4.0,4.0,4.0,0.0,0.0,Satisfied
Female,Loyal,60.0,Business travel,1557.0,1.0,4.0,4.0,4.0,1.0,1.0,3.0,0.0,8.0,Dissatisfied
Female,Loyal,45.0,Business travel,1557.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,8.0,18.0,Dissatisfied
Female,Disloyal,43.0,Business travel,1557.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,20.0,20.0,Neutral
Male,Loyal,55.0,Business travel,1557.0,1.0,1.0,1.0,5.0,2.0,2.0,4.0,0.0,0.0,Satisfied
Male,Loyal,48.0,Business travel,1557.0,1.0,1.0,1.0,3.0,4.0,4.0,3.0,0.0,0.0,Satisfied
Female,Loyal,43.0,Business travel,1557.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,0.0,0.0,Satisfied
Male,Loyal,37.0,Business travel,1558.0,4.0,1.0,1.0,1.0,4.0,4.0,3.0,0.0,8.0,Dissatisfied
Female,Loyal,24.0,Business travel,1558.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,0.0,Satisfied
Male,Loyal,42.0,Business travel,1558.0,2.0,2.0,2.0,4.0,5.0,5.0,5.0,0.0,0.0,Satisfied
Male,Loyal,24.0,Business travel,1558.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,0.0,0.0,Dissatisfied
Male,Loyal,56.0,Business travel,1558.0,1.0,1.0,3.0,2.0,4.0,4.0,5.0,33.0,18.0,Satisfied
Female,Loyal,34.0,Business travel,1558.0,2.0,2.0,1.0,3.0,2.0,2.0,4.0,0.0,0.0,Dissatisfied
Female,Loyal,26.0,Business travel,1558.0,1.0,1.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Male,Loyal,44.0,Business travel,1558.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,1.0,1.0,Satisfied
Male,Loyal,67.0,Business travel,1558.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,12.0,4.0,Dissatisfied
Female,Loyal,58.0,Business travel,1558.0,1.0,1.0,1.0,4.0,4.0,4.0,5.0,47.0,28.0,Satisfied
Female,Loyal,42.0,Business travel,1558.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,8.0,19.0,Satisfied
Male,Loyal,47.0,Business travel,1558.0,3.0,5.0,5.0,3.0,3.0,3.0,4.0,24.0,24.0,Dissatisfied
Male,Loyal,43.0,Business travel,1558.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,1.0,0.0,Unknown
Female,Loyal,14.0,Business travel,1558.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,0.0,0.0,Satisfied
Male,Loyal,50.0,Business travel,1558.0,1.0,1.0,1.0,4.0,4.0,4.0,5.0,73.0,63.0,Satisfied
Female,Loyal,41.0,Business travel,1558.0,3.0,3.0,4.0,5.0,4.0,4.0,5.0,23.0,42.0,Satisfied
Female,Loyal,52.0,Business travel,1558.0,4.0,4.0,2.0,3.0,5.0,5.0,5.0,3.0,0.0,Satisfied
Male,Loyal,71.0,Business travel,1558.0,1.0,2.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Female,Loyal,39.0,Business travel,1558.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,7.0,0.0,Satisfied
Female,Loyal,40.0,Business travel,1558.0,1.0,1.0,4.0,4.0,4.0,4.0,3.0,30.0,15.0,Satisfied
Female,Loyal,46.0,Business travel,1558.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,0.0,0.0,Satisfied
Male,Loyal,47.0,Business travel,1558.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,0.0,0.0,Satisfied
Female,Loyal,60.0,Business travel,1558.0,1.0,1.0,1.0,3.0,5.0,5.0,4.0,0.0,0.0,Satisfied
Female,Disloyal,57.0,Business travel,1558.0,3.0,3.0,3.0,5.0,5.0,4.0,5.0,0.0,1.0,Satisfied
Male,Loyal,48.0,Business travel,1558.0,2.0,2.0,2.0,4.0,4.0,4.0,5.0,0.0,3.0,Satisfied
Female,Loyal,55.0,Business travel,1558.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,14.0,28.0,Satisfied
Female,Loyal,32.0,Business travel,1558.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,24.0,16.0,Dissatisfied
Male,Loyal,43.0,Business travel,1558.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,0.0,4.0,Unknown
Female,Loyal,40.0,Business travel,1558.0,2.0,5.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Male,Loyal,42.0,Business travel,1558.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,2.0,0.0,Satisfied
Female,Loyal,47.0,Business travel,1558.0,3.0,5.0,3.0,3.0,2.0,2.0,4.0,3.0,0.0,Satisfied
Male,Loyal,55.0,Business travel,1558.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,11.0,6.0,Satisfied
Male,Loyal,39.0,Business travel,1558.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,0.0,0.0,Satisfied
Male,Loyal,45.0,Business travel,1558.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,0.0,0.0,Dissatisfied
Female,Loyal,58.0,Business travel,1558.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,0.0,0.0,Satisfied
Male,Disloyal,40.0,Business travel,1558.0,2.0,3.0,3.0,4.0,4.0,5.0,4.0,12.0,8.0,Dissatisfied
Male,Loyal,27.0,Business travel,1558.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,0.0,0.0,Satisfied
Male,Loyal,44.0,Business travel,1558.0,1.0,1.0,1.0,2.0,3.0,3.0,5.0,0.0,0.0,Satisfied
Female,Loyal,57.0,Business travel,1558.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,0.0,0.0,Satisfied
Male,Loyal,33.0,Business travel,1558.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,17.0,28.0,Dissatisfied
Female,Loyal,58.0,Business travel,1558.0,1.0,1.0,1.0,3.0,4.0,4.0,3.0,0.0,0.0,Satisfied
Male,Disloyal,36.0,Business travel,1558.0,1.0,1.0,1.0,5.0,5.0,4.0,5.0,21.0,15.0,Dissatisfied
Female,Loyal,45.0,Business travel,1559.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Female,Loyal,47.0,Business travel,1559.0,5.0,5.0,5.0,1.0,4.0,4.0,4.0,13.0,6.0,Satisfied
Male,Loyal,67.0,Business travel,1559.0,2.0,2.0,2.0,5.0,5.0,5.0,2.0,0.0,0.0,Satisfied
Female,Loyal,43.0,Business travel,1559.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,0.0,0.0,Satisfied
Female,Loyal,32.0,Business travel,1559.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,124.0,136.0,Dissatisfied
Female,Loyal,24.0,Business travel,1559.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,0.0,0.0,Satisfied
Male,Loyal,40.0,Business travel,1559.0,2.0,4.0,3.0,4.0,5.0,5.0,4.0,16.0,38.0,Satisfied
Female,Loyal,43.0,Business travel,1559.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,0.0,0.0,Unknown
Male,Loyal,49.0,Business travel,1559.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,2.0,5.0,Satisfied
Male,Loyal,30.0,Business travel,1597.0,2.0,4.0,3.0,4.0,2.0,4.0,2.0,10.0,0.0,Dissatisfied
Female,Loyal,43.0,Business travel,1560.0,2.0,2.0,2.0,5.0,5.0,4.0,5.0,0.0,0.0,Unknown
Male,Loyal,41.0,Business travel,1560.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,Satisfied
